mid,group,risk_class,content,text_len_chars,punct_density,first_person_ratio,data_token_ratio,avg_sentence_len
4598533153620668,mainstream,risk,【“自从得了新冠，看见食物就想吐”】克莱尔在去年3月感染了新冠，和许多人一样，她失去了嗅觉。她说她再也不想忍受看见食物就想吐的日子了。她看见自己曾经喜欢的外卖都觉得很恶心，因为它们散发着不新鲜的香水味，而且每次把东西放进烤箱时，都有一种令人难以抗拒的化学物质或烧焦的味道。自从去年夏天以来，她一直只吃面包和奶酪，她也只能忍受那个味道；有时候一点力气也没有，而且浑身酸痛。新冠在很大程度上影响了她的生活，她大部分时间都在哭，觉得异常痛苦。据BBC统计，约65%的新冠病毒患者失去了嗅觉和味觉，其中约10%的人会发展为“定性嗅觉功能障碍”，这意味着当你闻到不存在的东西时，那个气味就像变质了一样让人无法享受。有些人甚至觉得某些事物像尸体腐烂发出的那种酸臭味...这种状况持续久了还可能会引发躁郁症。目前大概全球1亿新冠患者中有多达650万人可能正经历长期的新冠带来的躁郁症。#英国疫情# #新冠病毒最可怕的后遗症# #新冠后遗症#,413.0,0.0,0.0027472527472527475,0.013736263736263736,45.888888888888886
4610950143937042,mainstream,risk,见鬼Tesla你敢坐吗？口罩要带好 男子得新冠=不育？！【漏网新闻】Tesla最近很火竟然还火到见鬼了！开Tesla路经墓地的朋友们要注意了，你的爱车很可能看到一些你看不到的东西。科学家研究发现，得过新冠的男子很可能会出现无精症！男士们听了专家的这番话可能会被吓得带好三层口罩。Tesla #特斯拉# #马斯克# #见鬼# #灵异事件# #新冠后遗症# #无精症# #modelX# #AI# #天价小费#  L天下衛視的微博视频,216.0,0.023148148148148147,0.0,0.0,30.857142857142858
4617718915663732,mainstream,risk,【#新冠后遗症# 】难忍新冠后遗症 得州Roadhouse创始人自杀身亡【侨报网综合讯】连锁餐厅“得克萨斯客栈”（Texas Roadhouse）的创始人和CEO肯特·泰勒，近日因难忍新冠肺炎后遗症的困扰而自杀。O网页链接,111.0,0.0,0.0,0.0,111.0
4625583860356063,wemedia,risk,你知道吗？新冠后遗症比新冠病毒本身更可怕。我们能做的就是加强防护，接种疫苗就是方法之一。那么你接种新冠疫苗了吗？#新冠后遗症# #疫苗接种# #兜小得科普#  L我是兜小得的微博视频,91.0,0.02197802197802198,0.02631578947368421,0.0,22.75
4642676982944238,wemedia,risk,大家都说科兴打完几乎没什么不良反应，我第一针结束后也没什么反应，第二针的接种卡写是科兴的，一直以为自己打的是科兴直到今第二针结束原来是北生Oh～No我开始心理作用地觉得不舒服了 #关注新冠肺炎##新冠后遗症##新冠接种#,110.0,0.0,0.030927835051546393,0.0,110.0
4659298556447438,mainstream,risk,【健康医疗】#新冠疫情# #新冠后遗症# 截至2021年3月12日全球累计确诊新冠肺炎病例11906万例，累计治愈9129万例，治愈率达到76.7%。然而新冠肺炎治愈的标准仅仅是肺炎症状好转，多次核酸检测呈现阴性，新冠后遗症却并不包含在“治愈的标准”中。目前针对新冠肺炎后遗症的临床统计和医学观察尚处在起步阶段，有限的信息显示新冠肺炎后续的最常见症状包括疲劳、呼吸困难、咳嗽、身体部位疼痛、发烧、认知障碍等，严重的并发症较少。这些持续的症状给患者和公共卫生从业人员带来新的挑战。研究显示大多数的新冠肺炎治愈者短期内很难恢复到患病前的工作状态。详情请戳：O新冠肺炎“新”挑战——后遗症,291.0,0.0,0.0,0.024390243902439025,58.2
4679613408349034,wemedia,risk,发布了头条文章：《泰国专家敦促新冠康复者定期进行肾脏检查》 #泰国疫情# #新冠后遗症#  O泰国专家敦促新冠康复者定期进行肾脏检查,66.0,0.0,0.0,0.0,66.0
4685415632606947,mainstream,risk,#新冠后遗症#又称长期新冠，用来描述在患急性新冠肺炎后未能恢复到以前健康状态的情况。目前，全球累计确认新冠患者人数已超过2.2亿，累计痊愈人数将近2亿。然而，有近半数患者在痊愈后仍然受到多种后遗症的困扰。随着疫情曲线趋于平缓，后遗症问题日益突出，并逐渐从个人健康问题上升至社会问题，影响着防疫政策的变动。本文聚焦于新冠后遗症的最新研究结果，从公共医疗支持和家庭环境两方面梳理现有的康复治疗措施，并尝试给出初步建议。详情请戳：O面对新冠后遗症，该怎么办？,226.0,0.004424778761061947,0.0,0.009708737864077669,37.666666666666664
4694025947581553,mainstream,risk,#儿童新冠后遗症或被严重低估#近日以色列的相关调查及临床实践表明，新冠肺炎对儿童的威胁可能被严重低估，儿童感染新冠病毒后可能面临多种长期、严重的后遗症，且这些后遗症的诊断和治疗都需要进一步研究。据悉，从2020年4月至今，以色列发现约100名新冠肺炎康复儿童患上“儿童多系统炎症综合征（PIMS）”。所谓PIMS通常在感染新冠病毒8周到10周后出现，其开始表现为胃痛、皮疹和发烧，但可能发展成危及生命的心脏损伤，需要及时住院治疗。2021年10月9日，一名16岁的以色列少年因患PIMS死亡。霍夫农还说，很多儿童的后遗症表现为味觉和嗅觉缺失，其感到食物的味道完全改变了，因此会出现挑食等现象，导致严重的营养不良。（健识局 廿十三）#新冠后遗症##儿童新冠症状#,330.0,0.0,0.0,0.032490974729241874,66.0
4707215397356132,wemedia,risk,#新冠后遗症#睡眠困难、呼吸急促、疲劳和关节疼痛是在随访中观察到的常见症状，近三分之一的非严重病例有这些症状。在近1年的随访中，新冠肺炎幸存者仍存在多系统问题，包括呼吸功能、生活质量、焦虑和抑郁等。此外，非重症患者也有一定的后遗症，非重症患者IgG阴性比例高于重症患者。因此，在该人群中开展随访并预防新冠再感染是必要的。,160.0,0.0,0.0,0.007042253521126761,40.0
4707220052509744,wemedia,risk,#新冠后遗症#睡眠困难、呼吸急促、疲劳和关节疼痛，这不是上班后遗症吗？,35.0,0.02857142857142857,0.0,0.0,35.0
4707257495060761,wemedia,risk,"#新冠后遗症# 所以还是建议打了两针的，赶紧打第三针,进馆在防疫方面，我们做得很好，但也不要心存侥幸，毕竟没有完全消灭新冠病毒。不管，年轻与否，体质好坏新冠的后遗症都会让你难受一生，再会上面的损伤大多数是不可逆的。",107.0,0.0,0.010638297872340425,0.0,53.5
4707343525216283,wemedia,risk,#新冠后遗症#是永久性伤害吗？希望疫情快点消失吧，戴好口罩😷,30.0,0.03333333333333333,0.0,0.0,30.0
4707354547585775,wemedia,risk,#新冠后遗症#这就是永久伤害了。。,17.0,0.0,0.0,0.0,8.5
4709252498720296,mainstream,risk,#新冠后遗症#   #关注新冠肺炎#  #奥密克戎变异株#  发布了头条文章：《JAMA丨头痛、焦虑、呼吸困难……那些新冠幸存者，现在怎么样了？》  OJAMA丨头痛、焦虑、呼吸困难……那些新冠幸存者，现在怎么样了？,108.0,0.018518518518518517,0.0,0.0,54.0
4715307720247276,wemedia,risk,潜龙爆料幽默话题武汉协和医院团队发表新冠后遗症最新研究结果：即便是轻症，出院近一年仍存在多系统问题 #新冠病毒##新冠后遗症##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭# L潜龙爆笑的微博视频,103.0,0.0,0.011627906976744186,0.0,103.0
4725576927806708,wemedia,risk,男同胞们要特别注意了，新冠后遗症国外最新研究结果，JJ变小，勃起障碍回想“他好，我也好”的那个广告，你们明白严重性了吗？#新冠后遗症##男性新冠后遗症#1月13日，俄罗斯卫星通讯社消息，英国伦敦大学学院对新冠病毒感染者后遗症近期一项研究显示，统计数据中有近5%的成年男性，在感染新冠病毒后出现了睾丸和阴茎体积减小的情况，另外还有15%的人反映经历了勃起功能丧失。《世界男性健康杂志》刊登的研究解释了新冠病毒会引起血管功能障碍和内皮功能障碍，这俩促成了男性的勃起功能障碍。听着挺高深的，咱简单理解就是得了新冠，就有可能你也不好了，她也不好了估计西方那些反对防疫的“自由派”们，看到这个研究报告会不会连骂三声“F**K”也许历史会告诉世界答案，后面几十年，西方昂撒人口急剧下滑配图太难了，谁能给赞助一下合适的图啊 2天津,358.0,0.002793296089385475,0.0031545741324921135,0.015772870662460567,119.33333333333333
4726617449959081,mainstream,risk,影响长度可还行？！ #新冠后遗症#   O新冠后遗症，或永久损伤男性性功能，你怕了吗,42.0,0.047619047619047616,0.0,0.0,21.0
4727101728753175,wemedia,risk,【近千澳人打完加强针后出现不良反应！TGA：18人出现罕见心脏炎症】澳洲广播公司1月17日报道称，澳大利亚药品监管机构TGA确认，部分接种者打完新冠加强针后出现了与心脏有关的罕见不良反应。报道称，与mRNA疫苗相关的严重罕见副作用包括：心肌炎、心包炎或心脏周围内膜炎症。TGA表示，在接种辉瑞疫苗的人群中，每10万人会出现1-2例心肌炎，莫德纳则为2-3例。TGA强调，心肌炎“通常很轻微，经过数日治疗和休息后一般即会痊愈”，但仍约有一半的病例需要住院治疗。详情点击：O近千澳人打完加强针后出现不良反应！TGA：18人出现罕见心脏炎症#澳大利亚##新冠后遗症#,280.0,0.007142857142857143,0.0,0.03862660944206009,46.666666666666664
4727711329420433,mainstream,risk,#学术头条快讯# 【脑脊液为感染新冠后的“脑雾”提供线索】康奈尔医学院的研究人员通过腰椎穿刺分析了17名新冠患者的脑脊液，在13名有脑雾症状的患者中10名发现了脑脊液蛋白质水平异常升高，者意味着全身炎症和脑部发炎。 穿刺的平均时间为感染后10个月。原文链接：O网页链接O网页链接#新冠后遗症#,146.0,0.0,0.0,0.031496062992125984,73.0
4728085846687766,wemedia,risk,#微博新知博主# #新冠# #新冠后遗症# 新冠患者即使无症状或轻度感染，注意力和记忆力在数月时间内也会有所下降？牛津大学实验心理学系和纳菲尔德临床神经科学系的研究人员表明，患有新冠病毒但在日常生活中没有长期出现新冠病毒症状的人在长达 6-9 个月的时间里会表现出注意力和记忆力下降。论文发表在《Brain Communications》。研究的意义：新冠后遗症一直是一个比较热门的议题，而大脑又可以说是人体最重要的一个器官，所以研究新冠感染后可能对大脑产生的长期影响本身就很有价值。加上该项研究纳入的研究人群，主要还是平均年龄28岁的年轻群体，且基本都是轻症患者，所以至少还有两个意义：I. 别仗着年轻就牛逼II.别觉得自己身体好，就不怕被感染。研究方法：简单来讲，就是找了两组人，一组是曾经感染了新冠的（把症状比较重的剔除掉了），一组是自述没有感染的（这里面有8个人，后面被发现抗原检测是感染的，也被剔除掉了）。然后通过一系列的测试，来比较两组人的表现是否具有显著性差异。具体的测试，我也不是很懂，但感觉蛮有意思的，我都有点想玩。研究结论：一个好消息，一个坏消息，你先听那个？先来坏的吧：就是感染过新冠的人，在测试的准确度上比起健康组别，确实有明显的下降，而且即便测试只有9分钟，感染过新冠的人从第一分钟起，就更容易感到疲惫。反正，笼统来看也可以说是专注力和记忆力有所下降吧。还有好消息？额，就当苦中作个乐吧，就是即便感染过新冠，但自信基本都还是在线的，因为在虽然测试的结果显示出了两个组别的差异，但是在自评的结果上，两组人员的情况基本没有差异（也就是说，感染了新冠的人员，自己并不觉的容易疲惫，睡眠不好，记忆力下降等等....）。研究的局限性：最主要的我觉得，还是样本量的问题，COIVD组别53人，对照组83人，且在认知测试的时候，两组人员还有进一步的减少，所以可能后续还需要进一步的验证，才能让结论更有信服力。另外也是由于样本量的问题，对于其它年龄段的感染者是否有同样的症状也还是未知数。其次就是对于造成损伤的机理还不清楚，虽然前段时间也有报道，通过尸检，也确实在感染者大脑也发现了新冠病毒，但这些病毒是否直接或间接的导致了这些后遗症呢？目前暂无定论。最后，就是这种后遗症是否会一直持续下去，还是会在更长的时间后，逐步恢复，也许要进一步的持续观察。,979.0,0.0040858018386108275,0.005875440658049354,0.008225616921269096,54.388888888888886
4728103554782154,mainstream,risk,"#新冠# #新冠后遗症# 新冠患者即使无症状或轻度感染，注意力和记忆力在数月时间内也会有所下降？牛津大学实验心理学系和纳菲尔德临床神经科学系的研究人员表明，患有新冠病毒但在日常生活中没有长期出现新冠病毒症状的人在长达 6-9 个月的时间里会表现出注意力和记忆力下降。论文发表在《Brain Communications》。提起新冠持续症状和后遗症，就不得不提所谓的“长期新冠肺炎（Long Covid）”。据外媒BGR报道，全球最大规模的“Long COVID”研究认为，许多患者在初次感染新冠病毒后，至少6个月内都会出现COVID-19症状。事实上，关于长期新冠肺炎的研究已经持续了一段时间。在Pubmed以“Long Covid”为关键词进行搜索，可以得到大约900多个相关研究和综述的结果，大部分文章的top word都集中在了Post-COVID Conditions、Long Covid，也即新冠后遗症和长期新冠肺炎领域。2021年7月15日发表在《柳叶刀》子刊《EClinical Medicine》上的一项研究称，那些经历了""长期新冠""的患者，累计报告了200多种症状，涵盖人体10个器官系统。《美国肾脏病学杂志》去年11月份发表的文章也提到了患者可能存在急性新冠肺炎后可能出现肾脏事件的风险增加。另外，尽管目前长期新冠肺炎的发病率尚不明了，但关于新冠后遗症的随访研究已经有了一些结果。2021年8月28日发表在柳叶刀杂志的一项纳入1276名新冠病人，平均随访时间12个月的大型研究显示，接近50%的病人在出院后一年内仍不同程度受到新冠影响。图源网络，侵删",686.0,0.0014577259475218659,0.0,0.03359683794466403,62.36363636363637
4742422955294793,mainstream,risk,新西兰已有不少孩子出现“非典型”新冠症状！遇到这些情况立即送院…儿童亦可患“后遗症”！#新西兰##海外疫情##儿童##新冠后遗症#O新西兰已有不少孩子出现“非典型”新冠症状！遇到这些情况立即送院…儿童亦可患“后遗症”！,109.0,0.03669724770642202,0.0,0.0,27.25
4742485429193100,mainstream,risk,【半数康复者出现#新冠后遗症# 】东京都世田谷区针对大约9000名新冠病毒既往感染者提出了希望配合参与问卷调查的请求。2021年7月到8月期间，共计收到3710份有效回答。表示在出院日或疗养结束日以后“出现过后遗症”或“现在还有后遗症症状”的受访者比例达到48.1%。从性别来看，女性（54.3%）大幅高于男性（41.9%）。从年龄来看，30到39岁（53.0%）、40到49岁（54.2%）、50到59岁（54.6%）这三个年龄段比例较高。针对回答“出现过后遗症”或“有后遗症”的受访者进一步询问具体症状（多选）的结果显示，选择“嗅觉障碍”的受访者最多，占比为54.4%，然后依次是“全身倦怠感”（50.0%）、“味觉障碍”（44.8%）、“咳嗽”（34.5%）、“呼吸困难”（29.8%）、“头痛”（25.4%）等。关于持续三个月以上、对日常生活造成影响的症状，选择嗅觉障碍的受访者最多，占比为38.7%，然后依次是全身倦怠感（28.0%）、味觉障碍（21.7%）、注意力下降（20.5%）、睡眠障碍（18.5%）、呼吸困难（17.6%）等。另外，既往感染者的疗养时间平均为15.5天，从时间长短来看，“13到15天”的受访者最多，占比为29.6%，然后依次是“8到10天”（25.8%）、“20天以上”（17.5%）、“7天以下”（16.9%）等。更多请看日本网：O网页链接日本 #新冠病毒# #新冠病人痊愈后出现多种后遗症# #嗅觉障碍#,624.0,0.0,0.0,0.09523809523809523,78.0
4744586796204125,mainstream,risk,新西兰“失去对确诊数的控制”…住院率飙升，医院严重缺人；轻症或仍有脑改变！做好这些避免“后遗症”#新西兰##海外疫情##新冠后遗症##新冠脑改变#O新西兰“失去对确诊数的控制”…住院率飙升，医院严重缺人；轻症或仍有脑改变！做好这些避免“后遗症”,122.0,0.01639344262295082,0.0,0.0,30.5
4744865307432162,wemedia,risk,#新冠后遗症# 最近又出来一个研究，是牛津大学研究团队在【自然】杂志的一篇文章，内容表示新冠这个病毒可能让人大脑灰质数量及脑组织萎缩，最终可能让你提前进入衰老期，最少提前10年。新冠到现在已有2年，除了疫苗，目前学界一直有新的研究发现，对于它产生的后遗症及持续的破坏力，都还没有定论；这时候谁还对你鼓吹这是大号感冒，那基本等同于跟你有仇了......,175.0,0.0,0.0,0.013157894736842105,87.5
4745136145961993,wemedia,risk,#牛津大学# 最新研究揭露重大后遗症！感染新冠后人的脑容量会变小，神经出现退化，认知力会减弱，随着年龄增长愈发明显，中老年大脑退化率可能增加两倍！研究发现，与同龄人相比，新冠康复者在认知测试的表现上得分较低。这是迄今为止证明感染会对神经系统造成长期损害的最有力研究。#新冠后遗症#,140.0,0.014285714285714285,0.0,0.0,35.0
4746511869545921,mainstream,risk,#新冠病毒或加速大脑萎缩#近日，英国牛津大学发表在《自然》杂志上的一项研究表明，新冠病毒可能会导致大脑萎缩，患者大脑中控制情绪和记忆区域的灰质可能会因此减少。研究还发现，一些新冠患者还会出现包括注意力、专注力、信息处理速度下降和记忆力受损等情况。研究人员表示，这些影响是否可以部分逆转，或者是否会长期存在，还需要进一步调查。#新冠后遗症# L搜狐视频移动客户端的微博视频,185.0,0.0,0.0,0.0,61.666666666666664
4746879538041348,wemedia,risk,#新冠后遗症#后遗症多达16条 L小鸡呀天的微博视频,26.0,0.0,0.0,0.045454545454545456,26.0
4746881329005595,wemedia,risk,新冠后遗症：即便是非重症患者，在确诊新冠近1年后，依旧存在多系统问题，如睡眠困难、呼吸急促、乏力和关节疼痛等身体症状，以及焦虑、抑郁等心理问题。#新冠后遗症# L种草达人猪哥的微博视频,92.0,0.0,0.0,0.0125,92.0
4746882679049390,wemedia,risk,#新冠后遗症#新冠还有后遗症？美国亿万富翁都治不好，国外的新冠有多可怕？ L娱中生有的微博视频,47.0,0.0425531914893617,0.0,0.0,23.5
4746884729540771,wemedia,risk,#新冠后遗症#后遗症多达16条 L小鸡呀天的微博视频,26.0,0.0,0.0,0.045454545454545456,26.0
4746885899747796,mainstream,risk,#新冠后遗症#新冠后遗症有多可怕？武汉协和医院研究成果发布，太可怕了O网页链接,39.0,0.02564102564102564,0.0,0.0,39.0
4746886403589925,wemedia,risk,#新冠后遗症#额……怎么感觉新冠后遗症很多症状抑郁症患者或多或少都有并且还是长期伴随那种所以各位还是惜命吧，做好防护，少到处跑。别说什么打了疫苗顶多是轻症，后遗症的代价承受不起呀,89.0,0.0,0.0,0.0,89.0
4746888504935561,wemedia,risk,#新冠后遗症#叫嚣开放共存的不是蠢就是坏，看看吉林医护人员的手因为长期戴防护手套都烂成什么样子了，现在每日增加一千多尚且需要全省支援，一旦进行所谓的开放共存，感染人数由每天一两千变成每天一两万，还让不让医护人员活了？到时全国全面开花，各地尚且自顾不暇，上哪里去要增援？东北地区本来因为天气严寒室内外温差大，高血压心脏病患者极多，再感染新冠，这些人的性命又如何保障？,182.0,0.016483516483516484,0.0,0.0,60.666666666666664
4746888773899234,wemedia,risk,#新冠后遗症#其实早在2020年湖北省人民政府就曾发文提示：感染新冠肺炎的适龄男性应进行生育能力检查。后来世界各地学者的研究也证实，新冠的确会影响生育能力，其中损害程度，男性要明显大于女性。,95.0,0.0,0.0,0.011904761904761904,47.5
4746892421890226,wemedia,risk,#新冠后遗症# 看着身边确诊隔离回来的 天天咳嗽 本来身体挺好的  得了这病体抗力啥的都差了(ᇂ_ᇂ|||),54.0,0.0,0.0,0.0,54.0
4746892757699399,wemedia,risk,#新冠后遗症# 确实有后遗症啊，不要扯什么共存致死率低，是不死就行的吗？治得好就可以觉得感染没关系了吗？是人都不想生病吧。,61.0,0.03278688524590164,0.0,0.0,20.333333333333332
4746894133430087,mainstream,risk,新冠后遗症：即便是非重症患者，在确诊新冠近1年后，依旧存在多系统问题，如睡眠困难、呼吸急促、乏力和关节疼痛等身体症状，以及焦虑、抑郁等心理问题。#新冠后遗症# L种草达人猪哥的微博视频,92.0,0.0,0.0,0.0125,92.0
4746894570161810,wemedia,risk,#新冠后遗症#脑萎缩➕各种后遗症保护好自己,21.0,0.0,0.05555555555555555,0.0,21.0
4746894946864915,mainstream,risk,新冠后遗症：即便是非重症患者，在确诊新冠近1年后，依旧存在多系统问题，如睡眠困难、呼吸急促、乏力和关节疼痛等身体症状，以及焦虑、抑郁等心理问题。#新冠后遗症# L种草达人猪哥的微博视频   2成都,98.0,0.0,0.0,0.024096385542168676,98.0
4746895643379683,wemedia,risk,#新冠后遗症#我怕的是新冠？还不是怕这后遗症,22.0,0.045454545454545456,0.05263157894736842,0.0,22.0
4746897128164507,wemedia,risk,#新冠后遗症#然而一直有论调认为新冠攻击性降低甚至比流感还要低……再低我也不想得，谁想得自己得去,48.0,0.0,0.046511627906976744,0.0,48.0
4746897493333038,wemedia,risk,新冠后遗症：即便是非重症患者，在确诊新冠近1年后，依旧存在多系统问题，如睡眠困难、呼吸急促、乏力和关节疼痛等身体症状，以及焦虑、抑郁等心理问题。#新冠后遗症# L种草达人猪哥的微博视频,92.0,0.0,0.0,0.0125,92.0
4746898651746607,wemedia,risk,#新冠后遗症#突然想起一句话“好像大家都忘了新冠是会死人的”,30.0,0.0,0.0,0.0,30.0
4746898621595818,wemedia,risk,#新冠后遗症#唉~真的是，快点过去吧🙏🏻,20.0,0.0,0.0,0.0,20.0
4746899297407805,wemedia,risk,#新冠后遗症#这种日子什么时候到头啊,18.0,0.0,0.0,0.0,18.0
4746899649464642,wemedia,risk,#新冠后遗症#他们都说，jj会变短 2杭州·长河,24.0,0.0,0.0,0.05555555555555555,24.0
4746900199181215,wemedia,risk,#新冠后遗症#可怕可怕 ，还是注意点好,19.0,0.0,0.0,0.0,19.0
4746900656099560,wemedia,risk,#新冠后遗症#只能说庆幸我得的是变异株的新冠…别的没啥，就是要两个月了嗓子也没完全好，不能大声说话。但是有个同事得的不是变异株，她最近记忆力不太好，每天用的电脑的开机密码都能突然忘了，输了好几个都不对，我很久以前登过两次她的电脑，所以最后是我告诉她的密码,127.0,0.0,0.02586206896551724,0.0,127.0
4746900609440699,wemedia,risk,#新冠后遗症#身体上的疾病不好康复心理阴影也同样折磨人我崽上学的时候口罩带子断掉了下学的时候把口鼻缩在领子里出来的活脱一偷地雷的小特务我看着他好好笑笑完又心酸,79.0,0.0,0.025974025974025976,0.0,79.0
4746900987711578,wemedia,risk,#新冠后遗症#好可怕，希望快点有特效药。,20.0,0.0,0.0,0.0,20.0
4746901297040822,wemedia,risk,#新冠后遗症#好可怕呀，做好防护吧,17.0,0.0,0.0,0.0,17.0
