date,n_mainstream_posts,n_wemedia_posts,n_public_posts,mainstream_risk,wemedia_risk,public_H
2023-05-14,0,1,4,,1.0,0.0
2023-05-15,0,4,20,,0.0,0.2
2023-05-16,1,2,12,0.0,1.0,0.16666666666666666
2023-05-17,4,2,13,0.5,0.5,0.07692307692307693
2023-05-18,8,5,39,0.375,0.8,0.07692307692307693
2023-05-19,2,4,37,0.0,1.0,0.43243243243243246
2023-05-20,2,1,15,0.0,0.0,0.4
2023-05-21,3,3,22,0.3333333333333333,0.6666666666666666,0.13636363636363635
2023-05-22,5,3,21,0.4,0.0,0.23809523809523808
2023-05-23,5,2,22,0.2,1.0,0.18181818181818182
2023-05-24,0,7,15,,0.7142857142857143,0.3333333333333333
2023-05-25,4,7,19,0.0,0.7142857142857143,0.0
2023-05-26,4,3,23,0.5,0.3333333333333333,0.17391304347826086
2023-05-27,4,6,22,0.5,0.8333333333333334,0.22727272727272727
2023-05-28,50,7,55,0.0,0.2857142857142857,0.12727272727272726
2023-05-29,20,17,57,0.05,0.0,0.08771929824561403
2023-05-30,13,6,43,0.46153846153846156,0.3333333333333333,0.13953488372093023
2023-05-31,2,7,30,0.5,0.7142857142857143,0.1
2023-06-01,1,4,23,0.0,0.0,0.08695652173913043
2023-06-02,13,6,37,0.23076923076923078,0.8333333333333334,0.21621621621621623
2023-06-03,0,6,12,,0.8333333333333334,0.08333333333333333
2023-06-04,2,3,8,0.0,0.3333333333333333,0.5
2023-06-05,5,3,12,0.4,1.0,0.08333333333333333
2023-06-06,0,7,11,,0.7142857142857143,0.09090909090909091
2023-06-07,0,4,11,,1.0,0.2727272727272727
2023-06-08,0,4,11,,0.25,0.2727272727272727
2023-06-09,3,2,26,0.6666666666666666,0.0,0.23076923076923078
2023-06-10,0,4,15,,1.0,0.06666666666666667
2023-06-11,0,6,13,,0.8333333333333334,0.0
2023-06-12,2,5,22,0.0,1.0,0.09090909090909091
2023-06-13,4,9,31,0.5,0.8888888888888888,0.16129032258064516
2023-06-14,2,2,29,0.5,0.5,0.10344827586206896
2023-06-15,2,9,64,1.0,0.6666666666666666,0.078125
2023-06-16,1,4,11,0.0,0.25,0.09090909090909091
2023-06-17,1,2,16,1.0,0.5,0.1875
2023-06-18,3,2,10,0.3333333333333333,0.0,0.2
2023-06-19,0,1,12,,0.0,0.08333333333333333
2023-06-20,2,0,14,0.0,,0.21428571428571427
2023-06-21,3,1,22,0.0,0.0,0.18181818181818182
2023-06-22,0,2,11,,0.5,0.36363636363636365
2023-06-23,0,2,14,,0.5,0.14285714285714285
2023-06-24,4,0,10,0.0,,0.2
2023-06-25,0,0,13,,,0.23076923076923078
2023-06-26,1,2,13,0.0,1.0,0.3076923076923077
2023-06-27,0,2,9,,1.0,0.5555555555555556
2023-06-28,1,5,15,0.0,0.6,0.26666666666666666
2023-06-29,0,2,5,,0.5,0.0
2023-06-30,0,2,22,,0.5,0.13636363636363635
2023-07-01,0,4,21,,0.75,0.23809523809523808
2023-07-02,1,1,19,0.0,0.0,0.0
2023-07-03,4,5,22,0.25,0.4,0.09090909090909091
2023-07-04,1,3,14,0.0,0.0,0.14285714285714285
2023-07-05,1,2,10,1.0,0.0,0.1
2023-07-06,1,1,7,0.0,1.0,0.2857142857142857
2023-07-07,0,2,4,,0.5,0.0
2023-07-08,0,1,4,,1.0,0.0
2023-07-09,0,0,5,,,0.2
2023-07-10,0,2,16,,0.5,0.25
2023-07-11,0,0,8,,,0.375
2023-07-12,2,3,13,0.5,1.0,0.23076923076923078
2023-07-13,2,1,11,0.0,1.0,0.36363636363636365
2023-07-14,0,0,16,,,0.25
2023-07-15,0,0,6,,,0.16666666666666666
2023-07-16,1,1,4,0.0,0.0,0.25
2023-07-17,2,2,10,0.5,0.0,0.5
2023-07-18,0,1,10,,1.0,0.5
2023-07-19,0,2,6,,0.5,0.0
2023-07-20,1,2,5,1.0,0.5,0.2
2023-07-21,0,0,19,,,0.05263157894736842
2023-07-22,1,2,23,1.0,0.5,0.34782608695652173
2023-07-23,3,5,28,0.6666666666666666,0.8,0.4642857142857143
2023-07-24,2,2,21,0.5,0.0,0.23809523809523808
2023-07-25,1,1,6,1.0,1.0,0.16666666666666666
2023-07-26,1,1,15,0.0,1.0,0.13333333333333333
2023-07-27,0,3,18,,1.0,0.2222222222222222
2023-07-28,1,3,19,1.0,1.0,0.21052631578947367
2023-07-29,0,0,14,,,0.2857142857142857
2023-07-30,1,2,9,1.0,1.0,0.1111111111111111
2023-07-31,2,0,10,0.5,,0.3
2023-08-01,1,2,17,0.0,1.0,0.058823529411764705
2023-08-02,1,1,22,1.0,1.0,0.22727272727272727
2023-08-03,1,2,15,1.0,0.5,0.0
2023-08-04,1,3,19,1.0,0.6666666666666666,0.05263157894736842
2023-08-05,2,2,10,1.0,0.5,0.1
2023-08-06,2,2,12,1.0,0.5,0.3333333333333333
2023-08-07,1,6,10,0.0,0.8333333333333334,0.2
2023-08-08,2,1,16,0.5,1.0,0.375
2023-08-09,2,2,10,0.5,1.0,0.5
2023-08-10,2,1,10,0.5,1.0,0.3
2023-08-11,1,6,29,1.0,0.6666666666666666,0.20689655172413793
2023-08-12,1,5,31,1.0,0.2,0.22580645161290322
2023-08-13,2,6,14,1.0,1.0,0.2857142857142857
2023-08-14,1,1,15,1.0,1.0,0.2
2023-08-15,1,7,20,1.0,0.8571428571428571,0.05
2023-08-16,2,3,8,1.0,0.6666666666666666,0.375
2023-08-17,0,5,13,,0.2,0.38461538461538464
2023-08-18,2,5,15,0.5,0.8,0.2
2023-08-19,1,4,15,1.0,0.75,0.2
2023-08-20,1,5,8,1.0,0.8,0.5
2023-08-21,1,2,20,0.0,0.5,0.55
2023-08-22,1,0,19,1.0,,0.2631578947368421
2023-08-23,1,3,32,1.0,0.3333333333333333,0.6875
2023-08-24,1,0,16,0.0,,0.3125
2023-08-25,1,3,13,0.0,0.6666666666666666,0.0
2023-08-26,1,2,13,0.0,0.5,0.15384615384615385
2023-08-27,1,1,7,0.0,1.0,0.0
2023-08-28,3,0,11,0.3333333333333333,,0.09090909090909091
2023-08-29,0,2,10,,0.5,0.1
2023-08-30,0,3,11,,0.0,0.2727272727272727
2023-08-31,1,3,7,1.0,0.6666666666666666,0.14285714285714285
2023-09-01,0,1,8,,0.0,0.25
2023-09-02,1,0,12,0.0,,0.0
2023-09-03,1,5,5,0.0,0.8,0.2
2023-09-04,2,2,19,0.5,1.0,0.3157894736842105
2023-09-05,0,4,12,,0.75,0.25
2023-09-06,1,2,15,0.0,0.5,0.13333333333333333
2023-09-07,1,1,8,0.0,1.0,0.25
2023-09-08,1,2,5,0.0,1.0,0.0
2023-09-09,0,2,9,,1.0,0.0
2023-09-10,2,2,17,0.0,0.5,0.11764705882352941
2023-09-11,1,2,14,0.0,0.5,0.21428571428571427
2023-09-12,1,2,19,1.0,1.0,0.15789473684210525
2023-09-13,7,1,8,0.0,0.0,0.125
2023-09-14,1,2,10,0.0,1.0,0.1
2023-09-15,1,0,15,0.0,,0.0
2023-09-16,1,3,7,0.0,0.6666666666666666,0.0
2023-09-17,0,4,10,,0.5,0.1
2023-09-18,1,3,10,1.0,0.3333333333333333,0.1
2023-09-19,3,1,8,0.6666666666666666,1.0,0.25
2023-09-20,1,2,13,1.0,0.5,0.07692307692307693
2023-09-21,0,2,9,,0.5,0.1111111111111111
2023-09-22,1,2,9,1.0,0.5,0.3333333333333333
2023-09-23,0,1,10,,1.0,0.2
2023-09-24,1,2,9,1.0,1.0,0.2222222222222222
2023-09-25,1,5,11,0.0,0.6,0.18181818181818182
2023-09-26,1,3,13,1.0,1.0,0.3076923076923077
2023-09-27,0,3,19,,0.3333333333333333,0.3157894736842105
2023-09-28,1,3,9,0.0,1.0,0.4444444444444444
2023-09-29,0,2,5,,1.0,0.2
2023-09-30,0,4,5,,0.5,0.4
2023-10-01,1,3,19,0.0,0.6666666666666666,0.15789473684210525
2023-10-02,1,1,12,1.0,1.0,0.4166666666666667
2023-10-03,0,1,13,,1.0,0.07692307692307693
2023-10-04,0,0,10,,,0.0
2023-10-05,1,0,5,1.0,,0.2
2023-10-06,0,1,6,,1.0,0.0
2023-10-07,0,3,9,,1.0,0.2222222222222222
2023-10-08,0,1,11,,0.0,0.09090909090909091
2023-10-09,3,2,6,0.0,0.0,0.3333333333333333
2023-10-10,1,3,18,0.0,0.6666666666666666,0.2777777777777778
2023-10-11,3,3,23,0.0,1.0,0.17391304347826086
2023-10-12,2,3,23,0.0,0.6666666666666666,0.08695652173913043
2023-10-13,0,1,9,,1.0,0.2222222222222222
2023-10-14,0,2,7,,1.0,0.0
2023-10-15,0,0,4,,,0.25
2023-10-16,1,2,8,0.0,0.5,0.25
2023-10-17,1,3,7,1.0,0.6666666666666666,0.2857142857142857
2023-10-18,0,2,9,,0.0,0.0
2023-10-19,1,2,5,0.0,0.5,0.2
2023-10-20,1,0,1,0.0,,0.0
2023-10-21,0,1,5,,1.0,0.2
2023-10-22,0,1,3,,1.0,0.3333333333333333
2023-10-23,2,3,6,0.0,0.3333333333333333,0.0
2023-10-24,0,1,10,,1.0,0.5
2023-10-25,8,6,20,0.0,0.3333333333333333,0.25
2023-10-26,1,0,9,0.0,,0.3333333333333333
2023-10-27,0,1,18,,1.0,0.3333333333333333
2023-10-28,1,2,13,0.0,0.5,0.3076923076923077
2023-10-29,1,4,13,1.0,1.0,0.38461538461538464
2023-10-30,1,3,23,0.0,0.3333333333333333,0.34782608695652173
2023-10-31,0,3,13,,0.6666666666666666,0.3076923076923077
2023-11-01,3,4,9,0.0,0.25,0.0
2023-11-02,0,1,4,,0.0,0.0
2023-11-03,0,3,12,,0.6666666666666666,0.3333333333333333
2023-11-04,0,1,3,,1.0,0.6666666666666666
2023-11-05,1,3,6,1.0,0.6666666666666666,0.16666666666666666
2023-11-06,1,1,12,0.0,1.0,0.16666666666666666
2023-11-07,2,4,9,0.0,0.5,0.2222222222222222
2023-11-08,1,0,3,1.0,,0.0
2023-11-09,2,0,7,0.5,,0.42857142857142855
2023-11-10,5,4,37,0.8,1.0,0.13513513513513514
2023-11-11,4,6,17,0.0,0.5,0.11764705882352941
2023-11-12,2,1,4,0.0,0.0,0.5
2023-11-13,3,1,12,0.0,1.0,0.0
2023-11-14,0,0,10,,,0.3
2023-11-15,1,0,5,0.0,,0.2
2023-11-16,1,0,11,0.0,,0.18181818181818182
2023-11-17,1,2,10,0.0,1.0,0.3
2023-11-18,0,0,5,,,0.0
2023-11-19,1,1,8,0.0,1.0,0.125
2023-11-20,1,0,5,0.0,,0.4
2023-11-21,0,1,2,,1.0,0.0
2023-11-22,1,1,8,0.0,1.0,0.125
2023-11-23,1,6,19,0.0,0.0,0.05263157894736842
2023-11-24,0,8,7,,0.375,0.2857142857142857
2023-11-25,3,1,9,0.0,0.0,0.1111111111111111
2023-11-26,0,1,10,,1.0,0.6
2023-11-27,6,1,11,0.0,1.0,0.18181818181818182
2023-11-28,2,1,27,0.0,1.0,0.5555555555555556
2023-11-29,3,3,6,0.0,0.3333333333333333,0.3333333333333333
2023-11-30,5,1,10,0.0,1.0,0.3
2023-12-01,2,1,9,0.0,0.0,0.0
2023-12-02,4,2,6,0.0,1.0,0.0
2023-12-03,1,0,3,0.0,,0.0
2023-12-04,3,0,8,0.6666666666666666,,0.125
2023-12-05,1,1,9,0.0,0.0,0.0
2023-12-06,4,3,21,0.0,1.0,0.09523809523809523
2023-12-07,2,1,15,0.0,1.0,0.0
2023-12-08,2,0,8,0.0,,0.625
2023-12-09,5,3,13,0.0,1.0,0.3076923076923077
2023-12-10,10,4,13,0.0,0.5,0.5384615384615384
2023-12-11,0,4,7,,0.75,0.14285714285714285
2023-12-12,3,5,15,0.3333333333333333,0.4,0.06666666666666667
2023-12-13,6,2,19,0.0,0.0,0.10526315789473684
2023-12-14,3,4,8,0.0,0.5,0.125
2023-12-15,0,0,13,,,0.23076923076923078
2023-12-16,3,1,8,0.0,1.0,0.375
2023-12-17,3,0,8,0.0,,0.25
2023-12-18,0,4,10,,0.75,0.2
2023-12-19,2,0,4,0.0,,0.0
2023-12-20,2,2,9,0.0,0.5,0.2222222222222222
2023-12-21,0,4,7,,0.5,0.14285714285714285
2023-12-22,0,1,6,,0.0,0.3333333333333333
2023-12-23,1,2,5,1.0,1.0,0.2
2023-12-24,4,2,3,0.0,0.0,0.3333333333333333
2023-12-25,0,2,5,,0.0,0.2
2023-12-26,0,0,2,,,0.5
2023-12-27,0,2,11,,0.0,0.0
2023-12-28,2,1,8,0.0,0.0,0.125
2023-12-29,5,0,14,0.0,,0.21428571428571427
2023-12-30,2,0,8,0.0,,0.125
2023-12-31,8,1,6,0.0,1.0,0.16666666666666666
2024-01-01,3,0,5,0.0,,0.0
2024-01-02,3,1,13,0.0,1.0,0.07692307692307693
2024-01-03,4,2,3,0.0,0.5,0.0
2024-01-04,2,3,10,0.0,0.6666666666666666,0.3
2024-01-05,2,0,6,0.0,,0.16666666666666666
2024-01-06,0,0,11,,,0.09090909090909091
2024-01-07,0,3,3,,0.6666666666666666,0.3333333333333333
2024-01-08,1,0,4,1.0,,0.0
2024-01-09,0,4,11,,0.0,0.0
2024-01-10,0,1,19,,0.0,0.0
2024-01-11,1,0,18,1.0,,0.05555555555555555
2024-01-12,2,0,6,0.0,,0.16666666666666666
2024-01-13,0,1,16,,0.0,0.0625
2024-01-14,7,3,14,0.0,0.0,0.2857142857142857
2024-01-15,3,2,7,0.0,1.0,0.42857142857142855
2024-01-16,1,2,68,0.0,1.0,0.8823529411764706
2024-01-17,3,1,6,0.0,0.0,0.6666666666666666
2024-01-18,1,0,4,0.0,,0.25
2024-01-19,1,0,7,0.0,,0.14285714285714285
2024-01-20,1,1,3,0.0,0.0,0.3333333333333333
2024-01-21,0,0,7,,,0.0
2024-01-22,1,2,6,0.0,1.0,0.5
2024-01-23,1,1,8,0.0,1.0,0.375
2024-01-24,0,0,5,,,0.0
2024-01-25,0,4,8,,0.25,0.125
2024-01-26,3,0,7,0.0,,0.2857142857142857
2024-01-27,0,2,2,,0.5,0.0
2024-01-28,0,0,7,,,0.42857142857142855
2024-01-29,2,0,6,0.0,,0.5
2024-01-30,1,0,4,0.0,,0.25
2024-01-31,11,2,9,0.0,0.0,0.0
2024-02-01,4,0,11,0.25,,0.18181818181818182
2024-02-02,0,0,8,,,0.25
2024-02-03,0,1,6,,1.0,0.0
2024-02-04,2,0,4,0.0,,0.25
2024-02-05,0,1,7,,0.0,0.14285714285714285
2024-02-06,3,0,5,0.3333333333333333,,0.0
2024-02-07,0,1,6,,1.0,0.16666666666666666
2024-02-08,1,0,7,0.0,,0.2857142857142857
2024-02-09,0,0,2,,,0.5
2024-02-10,0,1,5,,0.0,0.4
2024-02-11,1,1,4,0.0,0.0,0.25
2024-02-12,0,0,2,,,0.0
2024-02-13,0,0,8,,,0.0
2024-02-14,0,2,4,,1.0,0.0
2024-02-15,1,0,2,0.0,,0.0
2024-02-16,0,0,8,,,0.5
2024-02-17,0,0,10,,,0.2
2024-02-18,0,0,7,,,0.14285714285714285
2024-02-19,0,1,1,,0.0,1.0
2024-02-20,1,0,8,0.0,,0.375
2024-02-21,2,1,7,0.5,0.0,0.0
2024-02-22,1,5,18,0.0,0.8,0.3333333333333333
2024-02-23,4,2,9,0.0,1.0,0.3333333333333333
2024-02-24,0,2,11,,0.5,0.36363636363636365
2024-02-25,0,1,2,,0.0,0.5
2024-02-26,1,0,3,0.0,,0.3333333333333333
2024-02-27,0,0,7,,,0.14285714285714285
2024-02-28,0,0,4,,,0.75
2024-02-29,0,3,7,,0.3333333333333333,0.2857142857142857
2024-03-01,0,1,8,,0.0,0.125
2024-03-02,1,2,1,0.0,0.0,1.0
2024-03-03,0,2,6,,0.5,0.3333333333333333
2024-03-04,0,3,6,,1.0,0.5
2024-03-05,0,0,5,,,0.0
2024-03-06,0,0,4,,,0.25
2024-03-07,0,1,2,,0.0,0.0
2024-03-08,1,0,14,0.0,,0.21428571428571427
2024-03-09,0,2,8,,0.5,0.125
2024-03-10,0,1,18,,1.0,0.05555555555555555
2024-03-11,1,1,8,0.0,1.0,0.0
2024-03-12,1,1,13,0.0,1.0,0.15384615384615385
2024-03-13,1,1,13,1.0,0.0,0.15384615384615385
2024-03-14,0,0,6,,,0.3333333333333333
2024-03-15,0,1,8,,0.0,0.0
2024-03-16,1,1,10,1.0,0.0,0.1
2024-03-17,13,5,37,1.0,1.0,0.08108108108108109
2024-03-18,2,4,5,0.5,0.25,0.2
2024-03-19,1,0,5,1.0,,0.0
2024-03-20,0,0,5,,,0.4
2024-03-21,0,1,2,,1.0,0.0
2024-03-22,0,1,6,,0.0,0.0
2024-03-23,0,0,6,,,0.3333333333333333
2024-03-24,0,1,4,,1.0,0.0
2024-03-25,1,1,4,0.0,1.0,0.0
2024-03-26,0,0,5,,,0.2
2024-03-27,0,0,4,,,0.25
2024-03-28,1,0,21,0.0,,0.047619047619047616
2024-03-29,1,4,4,0.0,0.75,0.0
2024-03-30,1,0,2,0.0,,0.0
2024-03-31,0,1,2,,1.0,0.0
2024-04-01,0,0,6,,,0.0
2024-04-02,0,1,2,,0.0,0.5
2024-04-03,1,0,3,0.0,,0.0
2024-04-04,0,0,2,,,1.0
2024-04-05,0,0,6,,,0.0
2024-04-06,0,1,4,,1.0,0.25
2024-04-07,1,0,6,0.0,,0.16666666666666666
2024-04-08,0,1,5,,1.0,0.2
2024-04-09,0,2,2,,0.5,0.5
2024-04-10,0,0,3,,,0.0
2024-04-11,0,3,5,,0.6666666666666666,0.6
2024-04-12,0,0,2,,,0.0
2024-04-13,0,0,2,,,0.0
2024-04-14,0,0,2,,,0.0
2024-04-15,0,1,2,,1.0,0.0
2024-04-16,0,2,3,,0.5,0.6666666666666666
2024-04-17,0,1,11,,1.0,0.36363636363636365
2024-04-18,1,0,13,0.0,,0.15384615384615385
2024-04-19,0,0,7,,,0.2857142857142857
2024-04-20,1,2,3,0.0,1.0,0.0
2024-04-21,0,1,1,,0.0,1.0
2024-04-22,0,2,3,,1.0,0.3333333333333333
2024-04-23,0,1,5,,1.0,0.2
2024-04-24,0,2,4,,0.5,0.0
2024-04-25,0,1,3,,1.0,0.6666666666666666
2024-04-26,1,1,2,0.0,0.0,0.0
2024-04-27,0,0,1,,,0.0
2024-04-28,0,1,6,,0.0,0.5
2024-04-29,0,1,3,,1.0,0.3333333333333333
2024-04-30,1,1,6,0.0,0.0,0.16666666666666666
2024-05-01,0,2,3,,0.5,0.3333333333333333
2024-05-02,0,0,4,,,0.0
2024-05-03,0,0,4,,,0.0
2024-05-04,1,1,2,1.0,1.0,0.5
2024-05-05,0,2,3,,1.0,0.0
2024-05-06,0,1,4,,1.0,0.0
2024-05-07,0,0,3,,,0.3333333333333333
2024-05-08,0,1,1,,1.0,0.0
2024-05-09,1,0,3,0.0,,0.3333333333333333
2024-05-10,1,1,4,1.0,0.0,0.25
2024-05-11,1,2,6,0.0,1.0,0.16666666666666666
2024-05-12,0,5,7,,1.0,0.5714285714285714
2024-05-13,0,0,6,,,0.8333333333333334
2024-05-14,0,0,3,,,0.0
2024-05-15,1,3,5,0.0,0.3333333333333333,0.4
2024-05-16,0,2,1,,1.0,0.0
2024-05-17,0,4,8,,0.25,0.375
2024-05-18,0,1,10,,1.0,0.4
2024-05-19,0,2,16,,0.5,0.375
2024-05-20,0,1,6,,1.0,0.3333333333333333
2024-05-21,0,2,11,,1.0,0.45454545454545453
2024-05-22,0,1,9,,1.0,0.2222222222222222
2024-05-23,1,2,8,0.0,0.0,0.0
2024-05-24,1,0,8,0.0,,0.0
2024-05-25,1,2,8,1.0,1.0,0.5
2024-05-26,0,0,6,,,0.5
2024-05-27,1,1,3,0.0,1.0,0.3333333333333333
2024-05-28,0,0,1,,,0.0
2024-05-29,0,0,9,,,0.1111111111111111
2024-05-30,0,2,2,,0.5,0.0
2024-05-31,0,1,4,,0.0,0.25
2024-06-01,0,1,6,,1.0,0.16666666666666666
2024-06-02,0,0,12,,,0.0
2024-06-03,0,0,4,,,0.25
2024-06-04,0,0,1,,,1.0
2024-06-05,0,4,2,,1.0,0.0
2024-06-06,0,1,3,,0.0,0.0
2024-06-07,0,1,3,,0.0,0.3333333333333333
2024-06-08,0,1,0,,0.0,
2024-06-09,0,0,4,,,0.25
2024-06-10,0,0,3,,,0.3333333333333333
2024-06-11,0,0,5,,,0.0
2024-06-12,0,0,3,,,0.6666666666666666
2024-06-13,0,0,4,,,0.0
2024-06-14,1,2,8,0.0,1.0,0.5
2024-06-15,0,1,1,,1.0,0.0
2024-06-16,0,1,2,,1.0,0.0
2024-06-17,0,0,12,,,0.4166666666666667
2024-06-18,0,0,2,,,0.0
2024-06-19,0,1,10,,1.0,0.0
2024-06-20,0,1,7,,1.0,0.0
2024-06-21,0,1,5,,1.0,0.2
2024-06-22,0,0,2,,,0.0
2024-06-23,1,3,11,1.0,0.6666666666666666,0.0
2024-06-24,4,0,6,0.0,,0.16666666666666666
2024-06-25,1,0,2,0.0,,0.0
2024-06-26,0,0,4,,,0.0
2024-06-27,0,0,4,,,0.0
2024-06-28,0,0,9,,,0.6666666666666666
2024-06-29,0,1,1,,1.0,0.0
2024-06-30,0,1,1,,1.0,1.0
2024-07-01,0,3,9,,1.0,0.4444444444444444
2024-07-02,0,0,8,,,0.25
2024-07-03,0,0,2,,,0.0
2024-07-04,0,1,7,,1.0,0.14285714285714285
2024-07-05,3,0,8,0.0,,0.375
2024-07-06,0,1,0,,0.0,
2024-07-07,0,1,2,,0.0,0.5
2024-07-08,4,3,22,0.0,0.0,0.045454545454545456
2024-07-09,0,0,8,,,0.125
2024-07-10,0,0,12,,,0.5
2024-07-11,0,3,16,,0.6666666666666666,0.0625
2024-07-12,0,0,6,,,0.16666666666666666
2024-07-13,0,0,3,,,0.6666666666666666
2024-07-14,0,1,2,,1.0,0.0
2024-07-15,0,1,6,,1.0,0.6666666666666666
2024-07-16,0,0,2,,,0.0
2024-07-17,0,0,2,,,0.5
2024-07-18,0,1,10,,1.0,0.2
2024-07-19,0,0,2,,,0.5
2024-07-20,0,0,6,,,0.3333333333333333
2024-07-21,0,1,7,,0.0,0.0
2024-07-22,0,1,5,,0.0,0.6
2024-07-23,0,0,2,,,0.0
2024-07-24,0,1,3,,1.0,0.3333333333333333
2024-07-25,0,0,3,,,0.6666666666666666
2024-07-26,0,0,10,,,0.1
2024-07-27,0,0,3,,,0.6666666666666666
2024-07-28,0,1,0,,0.0,
2024-07-29,1,0,4,0.0,,0.0
2024-07-30,1,1,3,0.0,0.0,0.0
2024-07-31,0,1,5,,0.0,0.0
2024-08-01,0,1,7,,0.0,0.14285714285714285
2024-08-02,0,1,11,,1.0,0.18181818181818182
2024-08-03,1,1,3,1.0,1.0,0.0
2024-08-04,0,2,1,,0.5,1.0
2024-08-05,1,1,3,0.0,0.0,0.0
2024-08-06,0,0,5,,,0.4
2024-08-07,0,1,7,,0.0,0.0
2024-08-08,0,0,5,,,0.2
2024-08-09,0,0,4,,,0.0
2024-08-10,0,0,2,,,0.5
2024-08-11,0,2,8,,0.5,0.125
2024-08-12,5,3,14,0.0,0.6666666666666666,0.21428571428571427
2024-08-13,2,1,4,0.5,0.0,0.0
2024-08-14,1,2,14,0.0,1.0,0.07142857142857142
2024-08-15,3,2,9,0.3333333333333333,0.5,0.1111111111111111
2024-08-16,1,1,4,0.0,0.0,0.5
2024-08-17,2,0,5,0.0,,0.2
2024-08-18,0,3,3,,1.0,0.6666666666666666
2024-08-19,0,0,6,,,0.16666666666666666
2024-08-20,0,1,6,,0.0,0.8333333333333334
2024-08-21,2,0,11,0.0,,0.09090909090909091
2024-08-22,0,0,8,,,0.375
2024-08-23,1,1,5,0.0,1.0,0.0
2024-08-24,0,2,4,,0.5,0.0
2024-08-25,0,1,4,,0.0,0.25
2024-08-26,2,0,5,0.0,,0.0
2024-08-27,0,1,6,,1.0,0.16666666666666666
2024-08-28,1,1,8,0.0,0.0,0.125
2024-08-29,0,1,5,,1.0,0.2
2024-08-30,0,1,3,,0.0,0.0
2024-08-31,0,0,5,,,0.0
2024-09-01,0,1,2,,0.0,0.5
2024-09-02,0,1,3,,0.0,0.0
2024-09-03,0,0,5,,,0.4
2024-09-04,0,2,7,,0.5,0.14285714285714285
2024-09-05,0,0,4,,,0.0
2024-09-06,0,0,5,,,0.0
2024-09-07,0,0,5,,,0.2
2024-09-08,0,0,6,,,0.5
2024-09-09,1,0,11,0.0,,0.36363636363636365
2024-09-10,1,0,13,0.0,,0.07692307692307693
2024-09-11,0,0,11,,,0.09090909090909091
2024-09-12,0,0,7,,,0.2857142857142857
2024-09-13,0,1,8,,1.0,0.125
2024-09-14,0,0,10,,,0.5
2024-09-15,0,0,6,,,0.16666666666666666
2024-09-16,0,1,5,,1.0,0.2
2024-09-17,0,1,8,,1.0,0.0
2024-09-18,1,1,1,0.0,0.0,0.0
2024-09-19,1,0,3,0.0,,0.0
2024-09-20,0,0,6,,,0.8333333333333334
2024-09-21,0,1,5,,1.0,0.4
2024-09-22,0,0,7,,,0.0
2024-09-23,0,1,4,,0.0,0.5
2024-09-24,0,0,1,,,0.0
2024-09-25,0,0,4,,,0.0
2024-09-26,0,0,2,,,0.5
2024-09-27,0,2,5,,1.0,0.2
2024-09-28,2,1,3,1.0,1.0,0.0
2024-09-29,0,0,5,,,0.0
2024-09-30,1,0,6,1.0,,0.0
2024-10-01,0,0,5,,,0.6
2024-10-02,0,0,5,,,0.4
2024-10-03,0,1,2,,1.0,0.0
2024-10-04,0,1,6,,1.0,0.6666666666666666
2024-10-05,0,0,3,,,0.3333333333333333
2024-10-06,1,1,27,0.0,0.0,0.037037037037037035
2024-10-07,1,0,6,0.0,,0.0
2024-10-08,1,0,7,1.0,,0.14285714285714285
2024-10-09,1,0,1,1.0,,0.0
2024-10-10,0,0,10,,,0.1
2024-10-11,0,1,3,,1.0,0.0
2024-10-12,0,1,6,,1.0,0.0
2024-10-13,1,1,4,1.0,1.0,0.5
2024-10-14,1,1,4,1.0,1.0,0.5
2024-10-15,0,0,3,,,0.0
2024-10-16,2,1,15,1.0,0.0,0.26666666666666666
2024-10-17,0,0,6,,,0.16666666666666666
2024-10-18,0,1,5,,1.0,0.0
2024-10-19,0,1,2,,1.0,0.0
2024-10-20,0,0,6,,,0.3333333333333333
2024-10-21,0,1,1,,1.0,0.0
2024-10-22,0,1,9,,1.0,0.3333333333333333
2024-10-23,0,2,3,,0.5,0.3333333333333333
2024-10-24,0,0,1,,,1.0
2024-10-25,0,0,4,,,0.0
2024-10-26,0,0,3,,,0.3333333333333333
2024-10-27,0,0,2,,,0.0
2024-10-28,0,1,6,,0.0,0.6666666666666666
2024-10-29,0,0,2,,,0.0
2024-10-30,0,2,3,,1.0,0.0
2024-10-31,0,0,5,,,0.4
2024-11-01,0,1,1,,0.0,0.0
2024-11-02,0,1,1,,1.0,0.0
2024-11-04,0,0,4,,,0.25
2024-11-05,0,0,2,,,0.0
2024-11-06,0,0,3,,,0.3333333333333333
2024-11-07,0,1,21,,1.0,0.047619047619047616
2024-11-08,0,1,12,,1.0,0.25
2024-11-09,0,0,7,,,0.14285714285714285
2024-11-10,0,0,6,,,0.16666666666666666
2024-11-11,0,0,5,,,0.4
2024-11-12,0,0,6,,,0.3333333333333333
2024-11-13,0,0,4,,,0.75
2024-11-14,0,0,5,,,0.2
2024-11-15,0,1,6,,1.0,0.5
2024-11-16,0,2,8,,0.5,0.625
2024-11-17,0,2,1,,0.0,1.0
2024-11-18,0,0,6,,,0.0
2024-11-19,0,6,2,,0.8333333333333334,0.5
2024-11-20,0,2,12,,1.0,0.4166666666666667
2024-11-21,0,0,7,,,0.14285714285714285
2024-11-22,0,1,5,,1.0,0.4
2024-11-23,0,1,3,,1.0,0.0
